#-------------------------------------------------------------------------------
#  Bytes Format Units       Label Explanations
#-------------------------------------------------------------------------------
#  1- 14 F14.10 deg         RAdeg BCG Right Ascension in decimal degrees (J2000) 
# 16- 29 F14.10 deg         DEdeg BCG Declination in decimal degrees (J2000)
# 31- 38 F8.6   ---         z     Photometric redshift 
# 40- 49 F10.7  ---         specz Spectroscopic BCG redshift 
# 51- 59 F9.6   10+10solLum LumBr BCG r-band luminosity 
# 61- 69 F9.6   10+10solLum LumBi BCG i-band luminosity 
# 71- 79 F9.5   10+10solLum LumTr Total r-band luminosity
# 81- 89 F9.5   10+10solLum LumTi Total i-band luminosity 
# 91- 93 I3     ---         NGal  Detection richness 
# 95- 97 I3     ---         NR200 Scaled richness
#-------------------------------------------------------------------------------
158.27031       34.525700     0.278150 -1.00000   10.6982   13.3010    59.3674   73.0401   30  32 
155.45918       14.122285     0.243050  0.245969  11.5444   14.5623    54.4094   67.4540   26  28 
  7.5055498     14.290509     0.213350  0.207448  13.6356   16.8384    63.8097   79.5369   32  36 
243.18029       41.878915     0.283550  0.298694  12.0838   15.8102    38.4937   49.4032   24  24 
140.20712        2.7538719    0.272750  0.284253   9.17035  12.0552    77.9968   97.6944   36  48 
126.73981       31.134699     0.218750  0.209430  19.2854   23.2957    66.9426   82.0287   34  40 
235.48776       42.821888     0.256550  0.247590  10.6531   12.8349    88.2039  107.983    32  42 
205.12579       41.260135     0.251150  0.258602  10.3543   12.0623    56.0961   68.0391   32  36 
246.15543       11.784611     0.299750 -1.00000    9.49536  11.4969    55.3915   69.1866   31  33 
151.35836       50.977974     0.234950  0.227649  14.4981   16.7045    43.2625   51.6952   21  21 
195.83751       40.843718     0.283550  0.279373   9.13151  11.0864    63.8961   77.0750   30  33 
333.23014       -7.7799138    0.226850  0.215666  17.8595   22.1846    47.5680   58.5053   23  24 
134.88468        3.1447378    0.197150  0.195923  12.0148   15.3512    99.0000  122.474    38  53 
167.90485        4.2196814    0.248450  0.247567  12.4743   15.5159    65.0022   79.8317   31  34 
154.42523       59.548399     0.294350 -1.00000    7.39057   9.20314  135.871   165.107    55  72 
261.45720       31.550570     0.118850 -1.00000   10.6571   13.3425    63.5466   79.5680   28  31 
149.07986       28.199186     0.205250 -1.00000   11.9311   14.8809    68.2746   84.2771   30  42 
180.04630       68.156902     0.264650  0.262783  14.3126   18.5551    56.9183   72.5226   23  23 
231.08129       35.266485     0.261950  0.252520  14.4351   17.9240    43.5334   53.8886   20  20 
204.42031       40.998426     0.291650  0.289467  11.5609   14.1623    68.7378   84.7075   34  39 
133.80842       18.512915     0.283550 -1.00000    9.62224  11.9564    63.5140   77.8810   30  34 
134.03549       54.315231     0.251150  0.259355  13.8734   17.2291    67.7635   84.9310   29  34 
237.97025        5.5332179    0.264650  0.250418  13.1794   16.0307    50.2707   60.6283   24  25 
185.02421       34.538283     0.245750 -1.00000   14.9047   18.5918    74.7827   90.9392   37  44 
130.13605        5.7128641    0.275450  0.273955  14.5078   18.2032    81.5679  102.131    33  40 
198.58210       -1.4572294    0.180950  0.180124  13.3680   16.8163    57.9481   72.0619   27  27 
154.42031       23.696932     0.253850 -1.00000   18.7994   22.7000    79.8055   96.7400   28  34 
127.28847       32.458758     0.264650  0.278384   9.08788  11.8017    58.1515   73.6469   30  35 
151.66176       25.912454     0.121550 -1.00000   12.4706   15.8343    45.2026   56.7272   29  32 
135.37558       55.654638     0.116150  0.115450  11.3571   14.4713    41.2719   52.2859   20  19 
149.49719        3.4571768    0.170150  0.165318  10.5882   13.2844    65.5623   81.1877   39  46 
224.98131       23.127107     0.183650 -1.00000    9.60793  11.6235    71.8963   88.8303   38  50 
175.55518       11.905994     0.156650  0.152540  12.2015   15.1057    42.6989   52.7358   23  24 
206.09675       11.649096     0.110750 -1.00000   12.1889   15.3226    68.6425   85.5428   35  41 
133.65253        0.64257023   0.121550  0.106944  10.4595   13.1991    44.7363   56.0639   27  29 
231.10029       30.006046     0.118850  0.117494  11.5828   14.4945   104.493   130.247    45  77 
186.67694       19.840701     0.240350 -1.00000   13.6725   17.1203    69.0604   85.6701   27  29 
142.15270       37.789793     0.253850  0.245030   8.41617  10.1043   111.711   135.972    41  50 
188.48058       15.433053     0.243050 -1.00000    9.17473  11.0772    95.1652  114.711    42  62 
220.61664       32.578709     0.251150 -1.00000   16.1671   19.7235    89.5816  107.787    32  40 
161.21474       35.526988     0.164750 -1.00000   11.4167   14.1651    75.4714   94.4865   35  50 
130.62905        8.2609001    0.234950 -1.00000    8.66605  10.7806    90.5785  112.322    45  55 
206.08011       39.110838     0.294350 -1.00000    9.55650  12.9227    49.5455   63.3313   21  21 
167.79672        0.75217385   0.189050  0.184665  10.4692   13.1013    64.0047   79.1202   32  36 
160.47094       -2.6080959    0.224150 -1.00000   11.4775   14.4600    71.2015   87.7670   35  41 
241.81315       32.106673     0.199850 -1.00000   11.7007   15.0238    63.6529   79.1660   32  36 
239.42665       35.508272     0.159350  0.158910   8.27056  10.4502    70.2892   87.2131   35  49 
236.83878       20.928539     0.267350 -1.00000   11.7665   14.2476    59.8081   73.5703   28  30 
231.41391       29.603546     0.102650  0.0557000 19.8934   24.2550    96.3641  119.383    33  48 
197.94248       22.027023     0.178250 -1.00000   13.0565   15.9462    51.8792   63.3825   26  29 
177.82510       42.387440     0.240350  0.00000   13.5673   16.6481    81.4597   99.3557   33  46 
223.08440       20.487509     0.288950 -1.00000   12.4718   15.6023    48.4159   59.5798   24  24 
259.39977       36.470351     0.172850 -1.00000   12.2935   15.3831    53.3733   66.5127   30  34 
224.07896       59.593419     0.253850  0.235063  14.1290   17.2756    39.0846   48.1428   24  24 
176.13868       39.933487     0.291650 -1.00000    9.37190  11.4519   115.479   142.827    49  60 
140.50206       51.922430     0.221450  0.203929  10.2945   12.6204   119.982   146.690    47  62 
353.34459       -1.1485993    0.108050 -1.00000   14.1399   18.0292    41.0653   51.9053   25  25 
196.46155       30.904839     0.197150 -1.00000   11.1249   13.6809   104.364   125.366    45  57 
151.66740       21.670748     0.186350 -1.00000    8.87146  11.4972    58.6343   74.1209   32  45 
241.41842       16.429288     0.137750 -1.00000    9.52033  11.7403    52.7319   65.5396   30  35 
200.28973       64.550150     0.234950  0.233378  12.5353   15.3998    48.7481   60.9406   27  27 
218.59231       -2.5464188    0.294350  0.290531  18.4306   22.5210    53.4273   65.4814   19  19 
236.11886       51.448328     0.167450 -1.00000   11.2753   13.8390    60.0161   74.0047   31  36 
232.66275        3.4940157    0.110750  0.0864893 13.3117   16.5814    48.1854   59.9003   24  25 
149.33627        9.8812186    0.270050  0.280352   8.69251  10.8326    50.5410   61.7553   31  34 
176.15333       67.405872     0.121550  0.116123   8.61997  10.6227    90.0457  111.691    43  62 
170.39943       48.047988     0.108050  0.111708   7.61664   9.21804   66.6257   83.1953   39  55 
207.50816       19.813298     0.297050 -1.00000    7.37661   9.08726   58.7081   73.7686   30  36 
118.17354       33.950001     0.272750  0.277085  12.4318   15.4326    34.2725   42.4021   22  22 
170.62088       46.652147     0.299750  0.319572   8.62520  10.8772    50.7214   63.0395   25  27 
176.08470       10.526480     0.288950  0.277788   9.82079  11.7472    51.2673   62.6365   23  25 
172.44537       23.820805     0.140450 -1.00000    9.07556  11.2476    95.6070  117.472    40  58 
247.00953       46.597649     0.218750  0.217162  11.2942   13.9439    56.2592   69.8670   26  32 
148.64644       10.880533     0.288950  0.296401   8.08973  10.1054    53.5590   66.1716   23  23 
196.17618       40.045008     0.267350 -1.00000   12.0789   14.8562    65.5877   81.9037   29  35 
