,ra,dec,z,objID,g_mag,r_mag,i_mag,c_g2r,c_g2i,c_g2r_zref,c_g2i_zref
1019,0.323058733192525,-5.328993416910856,0.26876193,1237679322846199991,19.344095,17.801401,17.257925,1.5426941,2.0861702,1.542694091796875,2.086170196533203
1020,139.08603169660898,19.53255285719784,0.2636391,1237667292652503085,19.997496,18.483965,17.987799,1.5135307,2.009697,1.5135307312011719,2.0096969604492188
1021,22.14098068083746,23.27472494965969,0.25868574,1237666274202288317,18.5757,17.073483,16.526268,1.5022182,2.0494328,1.502218246459961,2.0494327545166016
1022,166.71766196490478,10.685769542095922,0.27398828,1237661811193282666,19.14755,17.572815,17.033245,1.5747356,2.1143055,1.5747356414794922,2.1143054962158203
1023,43.8938504233077,2.2358961761635037,0.22182776,1237678438628786505,19.50428,18.143631,17.683786,1.3606491,1.8204937,1.3606491088867188,1.8204936981201172
1024,177.3435606364233,17.220356118179073,0.2680772,1237668624082993340,20.114294,18.666986,18.141226,1.4473076,1.9730682,1.4473075866699219,1.9730682373046875
1025,38.44672595934956,-8.849250934002864,0.27530086,1237653500970139807,19.06403,17.539537,16.962189,1.5244923,2.101841,1.5244922637939453,2.1018409729003906
1026,155.4402277773675,3.1299215689211475,0.2175183,1237654599955120151,18.90908,17.497612,16.992525,1.4114685,1.9165554,1.411468505859375,1.916555404663086
1027,134.19057455973,7.71642643765986,0.2836133,1237660669808804151,19.771444,18.155045,17.622723,1.6163998,2.1487217,1.6163997650146484,2.148721694946289
1028,3.4239950782288133,-6.7783179155008595,0.27421448,1237680264538620072,19.037327,17.46159,16.924162,1.575737,2.113165,1.5757369995117188,2.1131649017333984
1029,223.03225189503885,4.21700180584888,0.27947208,1237654880740573460,20.129593,18.638962,18.11908,1.4906311,2.0105133,1.490631103515625,2.0105133056640625
1030,138.1271076360645,15.949314662798885,0.2172643,1237667782815252751,18.40967,17.051712,16.54676,1.3579578,1.8629093,1.3579578399658203,1.8629093170166016
1031,177.18295113009566,13.611017259232117,0.24271308,1237661068186157258,19.084715,17.593786,17.048225,1.4909286,2.0364895,1.4909286499023438,2.036489486694336
1032,0.713766276762442,32.143525379853045,0.2844204,1237663235524657721,19.622557,18.042238,17.499905,1.5803185,2.122652,1.5803184509277344,2.122652053833008
1033,129.07814780166714,57.686463146484996,0.23228031,1237663531335352598,19.03154,17.646652,17.098845,1.3848877,1.9326954,1.3848876953125,1.9326953887939453
1034,357.3738851353337,9.836683908340381,0.20551345,1237679318551363697,17.996235,16.632318,16.135927,1.3639164,1.8603077,1.3639163970947266,1.8603076934814453
1035,136.23873922775073,58.58060499926647,0.2905227,1237651273501049080,19.522795,17.962278,17.421669,1.5605164,2.1011257,1.560516357421875,2.101125717163086
1036,15.816076571791811,-1.6508315558623907,0.27814308,1237657067402625260,19.216621,17.678808,17.100372,1.5378132,2.116249,1.5378131866455078,2.1162490844726562
1037,220.80581047558113,28.009132246718966,0.2995238,1237665180597354529,19.728384,18.090454,17.508419,1.6379299,2.219965,1.637929916381836,2.2199649810791016
1038,145.32256050289817,3.46677528870627,0.26998726,1237654601024471337,19.67089,18.033562,17.473324,1.6373291,2.197567,1.6373291015625,2.1975669860839844
1039,223.6473097310434,26.275895025447486,0.25641504,1237665179524923626,19.386244,17.851053,17.323195,1.5351906,2.0630493,1.5351905822753906,2.06304931640625
1040,158.2231156873459,36.973548134911574,0.25934392,1237662225132028055,18.966722,17.458115,16.859184,1.5086079,2.1075382,1.5086078643798828,2.1075382232666016
1041,202.0190227169599,50.8240227196724,0.29545397,1237661958294864028,20.663027,19.145782,18.579128,1.5172443,2.0838985,1.5172443389892578,2.0838985443115234
1042,348.65391716938706,11.735016565283757,0.26064858,1237678919126024459,19.530607,17.988573,17.447424,1.5420341,2.0831833,1.5420341491699219,2.0831832885742188
1043,178.97224417662497,7.023152022045621,0.29884642,1237671142558007503,19.16014,17.519089,16.911287,1.6410503,2.2488518,1.6410503387451172,2.248851776123047
1044,172.61143075220718,12.780324227080198,0.24979784,1237661813343322276,19.174448,17.690775,17.158943,1.4836731,2.0155048,1.483673095703125,2.015504837036133
