,ra,dec,z,r_cmag,r_cMag,g_cmag,g_cMag,i_cmag,i_cMag
117,201.1272036651769,28.483921801285394,0.26852295,17.564320000000002,-23.18069411547981,19.41949,-21.325524115479812,17.15055,-23.594464115479813
118,163.1417999385426,10.070565422817234,0.22934984,16.787020000000002,-23.569788470692895,18.04726,-22.309548470692896,16.33059,-24.026218470692896
119,199.2118112487556,46.500147649084546,0.23667794,17.670360000000002,-22.76349489018186,18.972089999999998,-21.461764890181865,17.12097,-23.312884890181863
120,181.9736883514497,14.933189762937213,0.2532432,17.75755,-22.842669485012546,19.26744,-21.332779485012544,17.25293,-23.347289485012546
121,259.78610322169857,30.73539164114047,0.2837147,17.83101,-23.050632367588143,19.37408,-21.507562367588143,17.30141,-23.580232367588142
122,235.58191917668063,43.75788833750828,0.27592745,17.46177,-23.35070182950976,18.93603,-21.876441829509762,16.99399,-23.81848182950976
123,119.85082273567093,28.215175476655087,0.23480050000000002,17.90071,-22.513617634567698,19.41143,-21.0028976345677,17.38314,-23.031187634567697
124,322.3362603145307,7.4324898230145795,0.24438149,17.603820000000002,-22.90869309183257,19.05415,-21.458363091832574,17.067439999999998,-23.445073091832576
125,15.4205347047224,34.84125985094539,0.22329207,17.29353,-22.997854245709565,18.47214,-21.819244245709566,16.68589,-23.605494245709565
126,179.93275818506618,25.823741668715968,0.22982424,17.29189,-23.069974476719647,18.85884,-21.503024476719645,16.77903,-23.582834476719647
127,20.640801175084672,33.956989987874124,0.28171694,18.72565,-22.138415404413323,20.33869,-20.525375404413325,18.20226,-22.661805404413325
