,ra,dec,z,r_cmag,r_cMag,g_cmag,g_cMag,i_cmag,i_cMag
544,193.2759111631866,25.28241771918548,0.29704255,17.46353,-23.532541987425112,18.6855,-22.31057198742511,16.6827,-24.31337198742511
545,220.95475988308013,57.89031353007631,0.2990985,17.7529,-23.260401643471265,19.63663,-21.376671643471266,17.17013,-23.843171643471265
546,41.12250615950479,-2.2152178128602023,0.2364973,17.61016,-22.821822273952442,19.10472,-21.327262273952442,17.06255,-23.36943227395244
547,188.37311152730751,14.458634382085664,0.2885362,17.48467,-23.43892885282738,19.26458,-21.659018852827383,16.827779999999997,-24.095818852827385
548,177.34758902375918,34.07475115865625,0.20565456,16.47687,-23.614245174280047,17.71186,-22.379255174280047,16.021729999999998,-24.06938517428005
549,221.76683180656715,27.330790171915698,0.29995218,17.997239999999998,-23.023183808821393,19.537979999999997,-21.482443808821394,17.344160000000002,-23.67626380882139
550,21.22434625053017,2.5082499034837684,0.2307771,16.63055,-23.741440743111625,18.11723,-22.254760743111625,16.096970000000002,-24.27502074311162
551,199.44678462035995,50.98238632307825,0.22218062,16.94695,-23.33225302348373,18.33105,-21.94815302348373,16.511020000000002,-23.76818302348373
552,200.04550523546126,-0.2690173376401352,0.28904217,17.88887,-23.039094306178452,19.51491,-21.413054306178452,17.38506,-23.542904306178453
553,161.7871819639254,17.128109963902077,0.26835698,17.33773,-23.405752537607825,18.73469,-22.008792537607825,16.72314,-24.020342537607824
554,126.00086251871258,22.873514343034294,0.29158747,17.266189999999998,-23.683628773441566,18.841910000000002,-22.10790877344156,16.72523,-24.224588773441564
555,135.4865059302929,22.07727005284764,0.29409403,18.03054,-22.940629720250836,19.55601,-21.415159720250834,17.44296,-23.528209720250835
556,235.94993921226785,47.50202205469144,0.29774290000000003,17.69745,-23.304503481507343,19.24118,-21.760773481507343,17.20945,-23.792503481507342
557,194.57532713534428,3.480871396588192,0.2358882,17.058510000000002,-23.367148266013185,18.70714,-21.718518266013188,16.59595,-23.82970826601319
558,342.9290143283488,-3.4135737873968246,0.25099602,16.96041,-23.617839434792668,18.68631,-21.89193943479267,16.40535,-24.17289943479267
559,355.2733703078987,24.155177629493192,0.286891,16.99352,-23.91583539381563,18.50866,-22.40069539381563,16.4177,-24.49165539381563
560,176.0710890480843,12.930860901090105,0.23206449,16.89885,-23.486761071431243,18.30425,-22.081361071431242,16.391939999999998,-23.993671071431244
561,333.84013064327513,19.383210952391458,0.24728850000000002,17.584139999999998,-22.957462862496534,19.00597,-21.53563286249653,17.06014,-23.48146286249653
562,221.66387308705848,45.1529993095853,0.27747175,17.62184,-23.204490720765243,19.71278,-21.113550720765243,17.13404,-23.692290720765243
563,125.86784471081468,3.6259005983220183,0.2654434,17.80111,-22.91534291828485,19.338,-21.37845291828485,17.18799,-23.528462918284852
564,152.43869954783608,32.12808584704165,0.27239126,17.827370000000002,-22.953096438529634,19.624579999999998,-21.155886438529638,17.23253,-23.547936438529636
565,36.18028299278853,1.3800751093968018,0.24994229999999998,17.64271,-22.925175047967606,18.69204,-21.87584504796761,17.087139999999998,-23.48074504796761
