,ra,dec,z,objID,g_mag,r_mag,i_mag,c_g2r,c_g2i,c_g2r_zref,c_g2i_zref
291,129.8426602317763,28.888754873462787,0.2705518,1237661088033014128,19.260424,17.77573,17.252258,1.4846935,2.0081654,1.4846935272216797,2.0081653594970703
292,219.28173007288123,19.130847566194085,0.20213778,1237667735596695733,18.02872,16.75456,16.294294,1.2741604,1.7344265,1.274160385131836,1.734426498413086
293,162.52676244038358,30.679323735652375,0.24575637,1237665330380800139,19.180637,17.70161,17.185638,1.4790268,1.9949989,1.4790267944335938,1.9949989318847656
294,131.62132954398533,54.44427491089026,0.2983454,1237651533873217769,19.458197,17.842527,17.289404,1.6156693,2.1687927,1.6156692504882812,2.168792724609375
295,358.67487335835756,16.469558027000815,0.26524863,1237678600230928667,19.250685,17.86578,17.341148,1.3849049,1.9095364,1.3849048614501953,1.909536361694336
296,181.51480958457137,37.81710124596717,0.24989653,1237664819286966472,18.332165,16.86717,16.353428,1.4649944,1.9787369,1.4649944305419922,1.9787368774414062
297,248.7858489414452,42.80007732771123,0.2236772,1237655129302958447,18.913717,17.547152,17.01913,1.3665657,1.8945866,1.3665657043457031,1.8945865631103516
298,197.36678870723514,11.260174706442513,0.28154498,1237661948649275577,19.41565,17.907196,17.305048,1.5084534,2.1106014,1.508453369140625,2.1106014251708984
299,13.347101000173893,14.253229462497,0.24797264,1237653651303760042,17.775581,16.294626,15.781162,1.4809551,1.9944191,1.4809551239013672,1.9944190979003906
300,248.222559362693,52.603520851527584,0.2819256,1237665571439706422,19.314714,17.816484,17.298584,1.49823,2.0161304,1.49822998046875,2.0161304473876953
301,162.07587229809053,14.646572644591478,0.27104193,1237664132629201058,19.156717,17.675808,17.12999,1.4809093,2.0267277,1.4809093475341797,2.0267276763916016
302,10.061341258226662,-0.12293324304480413,0.21938102,1237657190909608085,18.343988,17.042181,16.546852,1.3018074,1.7971363,1.3018074035644531,1.7971363067626953
303,178.91679625273485,7.939173343282446,0.26802227,1237661972256653554,18.626657,17.188217,16.653025,1.4384403,1.9736328,1.4384403228759766,1.9736328125
304,11.062939378122849,15.927959764396949,0.26418588,1237649921111490711,19.515806,18.004448,17.485065,1.5113583,2.0307407,1.5113582611083984,2.030740737915039
305,170.24213085416983,33.795035912850736,0.23769027,1237665128001699937,18.197365,16.788149,16.255661,1.4092159,1.9417038,1.4092159271240234,1.9417037963867188
306,226.45455261734293,2.850284565580463,0.23187006,1237655470208647478,18.464008,17.100529,16.6257,1.3634796,1.8383083,1.3634796142578125,1.838308334350586
307,137.09038472640364,58.89974490238113,0.23744382,1237651273501311194,17.61897,16.167633,15.64982,1.4513378,1.9691505,1.4513378143310547,1.9691505432128888
308,137.53724551925765,14.158884007242092,0.29064348,1237668289612939528,19.373344,17.842888,17.280025,1.5304565,2.093319,1.53045654296875,2.0933189392089844
309,137.15112309100166,55.73103084576559,0.24525487,1237651251488162119,19.147224,17.727545,17.203955,1.4196796,1.9432697,1.4196796417236328,1.9432697296142578
310,147.18463238413753,27.62709681395111,0.23195024,1237667113872589079,19.32331,17.987352,17.497448,1.3359585,1.8258629,1.335958480834961,1.8258628845214844
311,227.25024928176728,0.3909320454613374,0.25308448,1237648721788273100,18.116247,16.673693,16.16438,1.4425545,1.951868,1.4425544738769531,1.9518680572509766
312,205.84032341232358,28.050657836365886,0.24239393,1237665441520025810,19.123903,17.765509,17.243912,1.3583946,1.8799915,1.3583946228027344,1.8799915313720703
313,196.71068092683123,59.954427264180595,0.26607144,1237655108917395690,18.88583,17.415422,16.85802,1.4704075,2.0278091,1.470407485961914,2.0278091430664062
314,33.50058474407609,-2.8484442530539478,0.2843657,1237669769765585005,19.498783,17.990927,17.44546,1.5078564,2.0533237,1.5078563690185547,2.053323745727539
315,166.32550212658856,6.888560626658666,0.24199188,1237661971177472214,17.846273,16.396803,15.909989,1.4494705,1.9362841,1.4494705200195312,1.936284065246582
316,15.847517612545502,0.3194597356464001,0.22455119,1237666339725508756,18.237745,16.887033,16.379988,1.3507118,1.8577576,1.3507118225097656,1.857757568359375
317,179.5084259223094,11.551349037550047,0.26811105,1237661948641607791,19.458511,17.871805,17.319029,1.5867062,2.1394825,1.5867061614990234,2.1394824981689453
318,226.57989980950268,12.176262669163393,0.22441465,1237662637980123328,18.623558,17.262297,16.758127,1.3612614,1.8654308,1.3612613677978516,1.8654308319091797
319,163.02662055359997,32.3252760270266,0.297841,1237665127462142121,18.843935,17.253939,16.680353,1.5899963,2.1635818,1.589996337890625,2.1635818481445312
320,153.0839444584658,3.4272675021792725,0.24018577,1237654600491008226,18.415428,16.975399,16.482061,1.4400291,1.9333668,1.4400291442871094,1.9333667755126953
321,33.87297278699361,-5.548687551630768,0.2923774,1237679440424665107,18.864075,17.32052,16.760649,1.5435543,2.103426,1.5435543060302734,2.103425979614258
322,145.4693751195811,20.436891872156387,0.23524253,1237667538542395583,18.820984,17.324802,16.847641,1.4961815,1.9733429,1.4961814880371094,1.9733428955078125
323,16.268681217371864,29.121467537629965,0.2797155,1237680332183241038,19.813835,18.316525,17.76263,1.4973106,2.0512047,1.4973106384277344,2.0512046813964844
324,17.110059906788308,4.153494932423726,0.27115908,1237678660894589154,18.732986,17.28463,16.71746,1.4483566,2.0155258,1.4483566284179688,2.0155258178710938
325,355.74631746349286,3.420272326507401,0.2867787,1237678620100329713,18.714428,17.12368,16.568584,1.5907478,2.1458435,1.5907478332519531,2.145843505859375
326,16.984983470267366,24.55141553796726,0.2346856,1237666275273932980,19.342909,17.991484,17.485989,1.3514252,1.8569202,1.3514251708984375,1.8569202423095703
327,224.8778723850847,42.381898290043836,0.2879527,1237658204523921912,19.42105,17.918207,17.349562,1.502842,2.0714874,1.5028419494628906,2.0714874267578125
328,154.7454212002801,11.636308334693926,0.2876906,1237661066029170813,19.217817,17.72074,17.165323,1.497078,2.052494,1.4970779418945312,2.0524940490722656
329,211.48931231577663,41.4247706686071,0.2756347,1237661872412098764,18.738476,17.22205,16.6795,1.5164261,2.0589752,1.5164260864257812,2.0589752197265625
330,163.1216183061241,11.759486544388364,0.22059447,1237660670358257769,18.447985,17.079031,16.576197,1.3689537,1.871788,1.3689537048339844,1.8717880249023438
331,6.985517677685095,12.074014618557834,0.27001655,1237678919133888630,18.518171,17.017036,16.480331,1.5011349,2.03784,1.5011348724365234,2.037839889526367
332,188.21970758910226,47.38215663533522,0.26050565,1237661434309312681,19.228662,17.800535,17.275782,1.4281273,1.9528809,1.4281272888183594,1.952880859375
333,13.405052607612788,10.24528251841285,0.23364171,1237678833756799207,18.217926,16.794537,16.280447,1.4233894,1.937479,1.4233894348144531,1.937479019165039
334,208.78232191994616,21.118394753293387,0.27240643,1237667735592304792,19.242884,17.719059,17.161404,1.5238247,2.08148,1.523824691772461,2.081480026245117
335,138.08966316228532,21.49825317262846,0.28246158,1237667253997076745,18.228779,16.71993,16.173489,1.5088482,2.0552902,1.5088481903076172,2.0552902221679688
336,180.36456644950835,42.8106393039375,0.29586735,1237662195061883112,19.508402,17.950893,17.393505,1.5575085,2.1148968,1.5575084686279297,2.114896774291992
337,35.137424163171865,0.46762448914724736,0.27419704,1237663784749629626,18.20377,16.657114,16.129633,1.5466557,2.0741367,1.5466556549072266,2.074136734008789
338,215.95941102699956,18.467724386921628,0.26235718,1237667781236949011,18.154419,16.728825,16.201328,1.4255943,1.9530907,1.4255943298339844,1.9530906677246094
339,42.043999531355865,-1.688409592756085,0.21484153,1237678881038991552,18.211245,16.848143,16.324347,1.363102,1.886898,1.3631019592285156,1.8868980407714844
340,208.9060054675359,2.244758089012718,0.25069466,1237651736306450585,18.86079,17.337402,16.853077,1.5233879,2.0077133,1.5233879089355469,2.0077133178710938
341,202.9289664731008,7.717731138941705,0.29309145,1237671991875403984,19.93376,18.411871,17.852892,1.5218887,2.0808678,1.5218887329101562,2.0808677673339844
342,213.72311198083173,11.385309076923338,0.2389202,1237661950266900574,18.922783,17.464231,16.944683,1.4585514,1.9780998,1.4585514068603516,1.9780998229980469
343,125.3239762248437,30.542800782095856,0.22829892,1237658191610511836,18.421162,16.997686,16.481127,1.4234753,1.9400349,1.4234752655029297,1.9400348663330078
344,32.66625738790426,-0.6421169330870897,0.28295642,1237663783137968425,18.274025,16.81093,16.28877,1.4630947,1.9852543,1.463094711303711,1.9852542877197266
345,150.36981377262137,4.577001282191841,0.23052818,1237654602100441208,18.24929,16.883522,16.377178,1.3657684,1.8721123,1.3657684326171875,1.8721122741699219
346,230.67807709106106,57.66929043905088,0.2058721,1237671938724397344,17.447834,16.118662,15.630433,1.3291721,1.8174009,1.329172134399414,1.8174009323120117
347,227.06148145202687,38.689955412189526,0.22026505,1237662336249692404,19.029602,17.659622,17.17077,1.3699799,1.8588314,1.3699798583984375,1.8588314056396484
348,234.00396325512486,35.533389497044666,0.26156405,1237661464375066932,18.963966,17.534746,17.041893,1.4292202,1.9220734,1.429220199584961,1.9220733642578125
349,236.69527024925586,60.732469656149696,0.28068835,1237665571435184439,19.503576,18.03642,17.530151,1.4671555,1.9734249,1.4671554565429688,1.9734249114990234
350,141.64780068862262,29.572812740080455,0.29623777,1237664879412838585,19.065056,17.524792,16.964817,1.5402641,2.1002388,1.5402641296386719,2.100238800048828
351,222.8729595063723,42.592960729734045,0.20977609,1237658203986395311,17.369112,16.069399,15.571699,1.2997131,1.7974129,1.299713134765625,1.7974128723144513
352,16.425763577463883,-5.619369891506908,0.24778147,1237679322316341438,19.410353,17.958265,17.472479,1.4520874,1.9378738,1.45208740234375,1.9378738403320312
353,200.46076262159627,3.1208425115984033,0.22367625,1237651737376522392,18.46914,17.103828,16.573372,1.3653107,1.8957672,1.3653106689453125,1.8957672119140625
354,187.96030251005334,12.000985949627912,0.2480093,1237661949182083308,18.64251,17.209887,16.65765,1.4326229,1.9848595,1.4326229095458984,1.9848594665527344
355,341.6573625536148,5.659667763166076,0.20367374,1237669761189020044,18.661385,17.379728,16.92477,1.2816563,1.7366142,1.281656265258789,1.7366142272949219
356,9.06757735699847,0.463971798456012,0.23274055,1237663716018290838,19.11136,17.831219,17.348185,1.2801418,1.763176,1.280141830444336,1.7631759643554688
357,188.17032224112208,46.364596941681576,0.23065287,1237661355934744711,18.149918,16.68857,16.175613,1.4613476,1.9743042,1.4613475799560547,1.97430419921875
358,26.77482495814911,15.805098891074266,0.20921849,1237678600779595932,18.630825,17.364904,16.894207,1.2659206,1.736618,1.265920639038086,1.7366180419921875
359,333.9239701395104,5.688157953670311,0.20720835,1237669761722548475,18.335928,17.039444,16.575645,1.296484,1.7602825,1.2964839935302734,1.7602825164794922
360,347.3394535245874,5.734801968756557,0.26720476,1237679006631919987,19.110136,17.63605,17.091255,1.4740868,2.0188808,1.4740867614746094,2.018880844116211
361,358.0865769965007,18.10559604252876,0.29917833,1237678602378215711,19.448212,17.965971,17.373299,1.4822407,2.074913,1.4822406768798828,2.0749130249023438
362,191.1921646155064,20.48783522245862,0.26058885,1237668298743480562,19.074747,17.697796,17.182392,1.3769512,1.892355,1.3769512176513672,1.892354965209961
363,20.831822146481557,12.319005748038,0.2215471,1237678859554259063,17.82705,16.411608,15.917283,1.4154415,1.9097662,1.4154415130615234,1.9097661972045898
364,172.72184236055062,2.9155752028186313,0.2626088,1237651754544005275,18.256666,16.850775,16.33096,1.4058914,1.9257069,1.4058914184570312,1.9257068634033203
365,189.7159619093345,55.64610154512034,0.28787282,1237657591398269101,19.058365,17.501423,16.958385,1.556942,2.0999794,1.5569419860839844,2.0999794006347656
366,325.52552113005663,9.476207274127633,0.23736496,1237678876174320477,19.123554,17.783703,17.289423,1.3398514,1.8341312,1.3398513793945312,1.8341312408447266
367,202.19792498459202,1.7659589412397791,0.27910197,1237651735766696187,19.627584,18.076181,17.537214,1.551403,2.0903702,1.5514030456542969,2.0903701782226562
368,193.71152091296716,63.2798403415627,0.2892671,1237655465917939865,19.641022,18.12647,17.566708,1.5145512,2.074314,1.5145511627197266,2.0743141174316406
369,209.06848909992476,7.480717857417498,0.21543205,1237661972269760694,18.77768,17.514637,17.036293,1.2630424,1.7413864,1.2630424499511719,1.7413864135742188
370,188.700022590481,25.6209564852374,0.22813003,1237667448341921962,18.981071,17.64893,17.139719,1.3321419,1.8413525,1.3321418762207031,1.8413524627685547
371,152.35505019499922,9.830278077253043,0.2139682,1237660669279862913,18.126665,16.745182,16.249063,1.3814831,1.8776016,1.3814830780029297,1.8776016235351562
372,196.55066084830253,51.735364696096916,0.28502443,1237662301892772019,18.888458,17.338945,16.815332,1.5495129,2.0731258,1.5495128631591797,2.0731258392333984
373,25.105160193244757,-4.918855808719527,0.24984755,1237679322857013411,18.958199,17.49825,16.992939,1.4599495,1.9652596,1.4599494934082031,1.9652595520019531
374,247.3304364861669,26.182523667236435,0.22754286,1237661463844618404,18.08032,16.692225,16.19362,1.3880959,1.8866997,1.3880958557128906,1.8866996765136719
375,23.3201525383011,23.18986197743156,0.2419799,1237666274202747126,18.386591,17.022635,16.485752,1.3639565,1.9008389,1.3639564514160156,1.900838851928711
376,140.10419449715096,5.11947150537151,0.26599595,1237658423545168097,18.4473,16.973904,16.411203,1.4733963,2.0360966,1.4733963012695312,2.0360965728759766
377,138.52684144841646,27.614702140880713,0.2382262,1237664835931472241,19.485416,18.061834,17.603455,1.4235821,1.8819618,1.4235820770263672,1.8819618225097656
378,203.8800492326066,9.705362431313903,0.24671066,1237662238011424907,18.747492,17.301096,16.788712,1.4463959,1.9587803,1.4463958740234375,1.958780288696289
379,346.9732186302492,11.020039053298335,0.2744294,1237678857929163022,18.784664,17.247658,16.712435,1.5370064,2.0722294,1.5370063781738281,2.0722293853759766
380,9.02005268209783,4.639383360814771,0.26144543,1237678435403694247,19.301939,17.83247,17.286425,1.4694691,2.0155144,1.4694690704345703,2.015514373779297
381,189.3555377961432,15.724511729445272,0.28228664,1237664291540893834,19.282116,17.761215,17.204567,1.5209007,2.077549,1.5209007263183594,2.0775489807128906
382,206.09307811216263,14.496746898535669,0.22201326,1237662530599518476,18.94614,17.588036,17.08205,1.3581047,1.86409,1.3581047058105469,1.8640899658203125
383,172.5763048654681,49.1878114133253,0.24868293,1237658204507996357,18.936138,17.4634,16.932392,1.4727383,2.003746,1.472738265991211,2.0037460327148438
384,215.62196898408317,1.4349846285331254,0.27469456,1237651752952201461,19.204136,17.704779,17.179089,1.4993572,2.0250473,1.4993572235107422,2.0250473022460938
385,161.38582881407547,31.438450133913495,0.26350603,1237665126924615819,18.897003,17.366343,16.858805,1.5306606,2.0381985,1.530660629272461,2.038198471069336
386,219.05687702085,-0.2693387147290441,0.21216702,1237648704055804244,18.425669,17.117783,16.620092,1.3078861,1.8055763,1.3078861236572266,1.8055763244628906
387,156.5930567443422,32.986562426563175,0.23421125,1237664877807992974,18.72296,17.266407,16.85546,1.4565525,1.8675003,1.456552505493164,1.8675003051757812
388,216.55426552104353,18.979562325341124,0.21443307,1237667734521839793,17.89177,16.594318,16.111443,1.297451,1.7803268,1.2974510192871094,1.7803268432617188
389,135.34848439986777,24.763205009379014,0.29658687,1237665098460496135,19.18896,17.668833,17.106949,1.5201263,2.0820103,1.5201263427734375,2.082010269165039
390,217.09086039340025,-2.6953724394469973,0.2681765,1237674655290294726,19.156084,17.718563,17.20522,1.437521,1.9508648,1.437520980834961,1.9508647918701172
391,195.35923305402503,50.30477215725957,0.24075708,1237658205588160731,19.14637,17.85064,17.338692,1.2957306,1.8076782,1.2957305908203125,1.80767822265625
392,15.652117131321473,-0.8354832548181128,0.23603599,1237663783130497235,18.970095,17.555067,17.050007,1.4150276,1.9200878,1.4150276184082031,1.9200878143310547
393,200.80048086634616,4.270584988843048,0.2268712,1237654879657132155,18.681376,17.248447,16.771091,1.4329281,1.910284,1.4329280853271484,1.9102840423583984
394,247.83904155657768,47.29235048499213,0.24422602,1237654953202942374,18.235384,16.804209,16.274544,1.4311752,1.9608402,1.4311752319335938,1.9608402252197266
395,354.64315675091694,-1.780893523564342,0.2564053,1237678881555153113,18.87256,17.455141,16.910164,1.4174194,1.9623966,1.41741943359375,1.9623966217041016
396,193.31989862459005,28.773060021455652,0.20116717,1237667252945289300,17.655703,16.330425,15.868647,1.3252773,1.787056,1.325277328491211,1.7870559692382812
397,178.70398204959008,21.984675642297365,0.26343858,1237667782295355557,18.757792,17.226925,16.71706,1.5308666,2.0407314,1.5308666229248047,2.040731430053711
398,356.5816779070411,29.619946966002647,0.25991887,1237680529745314177,18.608374,17.49625,17.080273,1.1121235,1.528101,1.1121234893798828,1.5281009674072266
399,209.09443427013224,3.652348888709608,0.28237763,1237654879123865791,18.310078,16.801092,16.238003,1.5089855,2.072075,1.5089855194091797,2.0720748901367188
400,173.42200258118817,40.5587201965676,0.22916715,1237664670052384895,18.401922,16.9927,16.490986,1.4092216,1.9109364,1.4092216491699219,1.9109363555908203
401,0.24066518530764824,33.427595238077274,0.25997677,1237663235524067727,18.532568,17.006699,16.470747,1.5258694,2.061821,1.525869369506836,2.0618209838867188
402,156.02052957599756,65.29259176801237,0.2578502,1237651273506029754,19.338099,17.953426,17.452251,1.3846722,1.8858471,1.3846721649169922,1.8858470916748047
403,139.61679618446485,8.66766152709572,0.26714677,1237661064948809971,19.011614,17.525286,16.96491,1.4863281,2.0467033,1.486328125,2.046703338623047
404,124.89283587938608,8.526910257149387,0.25952196,1237671123756056912,19.128275,17.645462,17.10719,1.4828129,2.0210857,1.4828128814697266,2.021085739135742
405,12.720826237333014,-6.408363909037939,0.20387055,1237680243603406981,18.326447,17.002718,16.51311,1.3237286,1.8133373,1.3237285614013672,1.8133373260498047
406,201.6817577141215,24.116133431655328,0.21018553,1237667911673643115,18.198677,16.855509,16.369667,1.3431683,1.82901,1.3431682586669922,1.829010009765625
407,10.911987362744298,9.83754153533151,0.27710435,1237679318557196343,18.731564,17.21451,16.670551,1.5170536,2.0610123,1.5170536041259766,2.0610122680664062
408,181.6265547286004,1.8207112390766593,0.2872683,1237651752937324680,19.67182,18.094679,17.533232,1.5771408,2.138588,1.5771408081054688,2.1385879516601562
409,144.7286968645274,25.521355319200865,0.23613168,1237667112260796529,18.33779,16.92796,16.436186,1.4098301,1.9016037,1.409830093383789,1.9016036987304688
410,154.0396824804464,11.966947755331999,0.26269725,1237664104706605349,18.042576,16.606674,16.183598,1.4359016,1.8589783,1.4359016418457031,1.858978271484375
411,7.889209876786765,5.4650023641125225,0.26965776,1237678662501204122,19.703583,18.266428,17.72962,1.4371548,1.9739628,1.437154769897461,1.9739627838134766
412,347.28259410474334,12.524446729851878,0.23600237,1237678920199241983,18.784748,17.340345,16.845802,1.4444027,1.9389458,1.4444026947021484,1.9389457702636719
413,189.18349235045187,52.911770478527494,0.28054926,1237657630067195997,18.419172,16.916681,16.37764,1.502491,2.0415325,1.5024909973144531,2.041532516479492
414,7.631056360063781,-0.9312714298870536,0.2215631,1237657189834817720,19.092918,17.712963,17.281258,1.3799553,1.8116608,1.3799552917480469,1.8116607666015625
415,242.52697037756923,60.49255380493425,0.24553348,1237665584322838692,18.8115,17.34881,16.836943,1.4626904,1.9745579,1.4626903533935547,1.974557876586914
416,169.95523238138819,16.424866971096087,0.24990384,1237668584896462983,19.0948,17.643867,17.136166,1.4509335,1.9586353,1.4509334564208984,1.9586353302001953
417,227.37193736128245,37.31357115396534,0.20046426,1237661852020506712,19.02453,17.811266,17.361713,1.2132645,1.662817,1.2132644653320312,1.6628170013427734
418,126.26902372099808,31.999188152386623,0.27082625,1237658192148103475,18.571491,17.0236,16.488358,1.5478916,2.0831337,1.547891616821289,2.0831336975097656
419,175.49938866992517,25.050737654662292,0.28185517,1237667447799873714,18.325548,16.76538,16.218014,1.5601673,2.1075344,1.5601673126220703,2.107534408569336
420,184.18957766406504,49.64964719938676,0.27170712,1237658612522090685,18.543522,16.924374,16.422163,1.6191483,2.1213589,1.6191482543945312,2.121358871459961
421,154.70259004795395,15.115829266512483,0.25978583,1237671261207920830,18.61212,17.12224,16.584036,1.4898796,2.0280838,1.4898796081542969,2.0280838012695312
422,211.9173628598454,27.318711410627973,0.24326672,1237665442059255892,18.109169,16.70327,16.176416,1.405899,1.9327526,1.4058990478515625,1.9327526092529297
423,195.80938156055487,63.06571943273327,0.26242298,1237655465918333223,19.400213,17.989603,17.436586,1.4106102,1.9636269,1.4106101989746094,1.9636268615722656
424,196.02382819446566,45.87756303594307,0.22876243,1237661355937169570,18.71164,17.323168,16.833733,1.3884716,1.8779068,1.3884716033935547,1.8779067993164062
425,20.601452226849972,11.01144877896453,0.23041227,1237678857943580773,19.176771,17.75734,17.279457,1.4194317,1.8973141,1.4194316864013672,1.8973140716552734
426,189.50808199815162,43.10364863850522,0.26863468,1237662195601703094,19.523796,18.039682,17.501389,1.4841137,2.0224075,1.4841136932373047,2.0224075317382812
427,15.479411516127868,26.86618033820393,0.25656992,1237680074466590955,19.243843,17.78532,17.255,1.4585228,1.9888439,1.4585227966308594,1.9888439178466797
428,148.24480158803834,16.002957296519696,0.23535265,1237670964852162670,18.655865,17.214487,16.720484,1.4413776,1.9353809,1.4413776397705078,1.9353809356689453
429,10.129081029177769,13.108905215656847,0.2589357,1237678860086542539,19.588537,18.190872,17.669952,1.397665,1.9185848,1.397665023803711,1.9185848236083984
430,188.77483081765186,15.26172594382909,0.27441543,1237664291003760836,20.01543,18.629702,18.085777,1.3857288,1.9296532,1.3857288360595703,1.9296531677246094
431,26.303634929501925,1.6195222813754044,0.2242588,1237678617966215350,17.9335,16.513765,16.048702,1.419735,1.884798,1.4197349548339844,1.8847980499267578
432,335.0682703714129,9.032788863440626,0.24410672,1237679009851703532,19.56832,18.15845,17.679197,1.4098701,1.889122,1.4098701477050781,1.8891220092773438
433,246.68414104492786,47.11751091636534,0.28682193,1237651713724121411,19.084349,17.527557,16.99165,1.5567913,2.092699,1.5567913055419922,2.0926990509033203
434,11.809447245907734,22.41742995967706,0.26303393,1237679542430335172,19.313717,17.858057,17.32308,1.4556599,1.9906368,1.4556598663330078,1.9906368255615234
435,192.72862240939315,53.21398570545199,0.27180395,1237657630604984505,19.08105,17.620132,17.09841,1.4609184,1.9826412,1.4609184265136719,1.9826412200927734
436,165.98486154824485,22.573099841294837,0.23476695,1237667536403235061,18.67041,17.24603,16.773537,1.4243793,1.8968735,1.4243793487548828,1.8968734741210938
437,201.0677096510571,25.904410687580686,0.2507231,1237667322189578427,18.480988,17.034986,16.515995,1.446001,1.9649925,1.4460010528564453,1.9649925231933594
438,34.43159976415429,-9.1051573523021,0.22096463,1237652900226072840,19.102041,17.706106,17.224236,1.395935,1.8778057,1.39593505859375,1.8778057098388672
439,188.77548972162907,19.269088121192055,0.22374126,1237668297131884701,18.543592,17.16356,16.661537,1.3800316,1.8820553,1.3800315856933594,1.8820552825927734
440,219.96191886145678,10.997343038099926,0.2370517,1237661950806393231,18.77112,17.356491,16.855314,1.414629,1.9158058,1.4146289825439453,1.9158058166503906
441,199.05183382668298,11.363448118895784,0.28741455,1237661816026235070,19.433666,17.91966,17.392902,1.5140057,2.0407639,1.5140056610107422,2.0407638549804688
442,138.85815113049875,24.706815807436517,0.23264426,1237667143403569394,18.936855,17.485811,16.95845,1.4510441,1.978405,1.4510440826416016,1.9784049987792969
443,171.50209415515246,2.162212454374488,0.24145617,1237651753469739264,18.284561,16.920025,16.410315,1.3645363,1.8742466,1.3645362854003906,1.874246597290039
444,143.7086113827636,63.60555367214424,0.23880625,1237663546908672225,18.891243,17.567242,17.05472,1.3240013,1.836523,1.3240013122558594,1.8365230560302734
445,212.45516745501996,18.968927991413263,0.20432658,1237668273513169067,17.991392,16.639061,16.149633,1.3523312,1.8417587,1.3523311614990234,1.8417587280273438
446,213.60519711720474,-2.1502197731872563,0.29451096,1237674601606349112,19.292545,17.681688,17.146397,1.610857,2.1461487,1.6108570098876953,2.146148681640625
447,227.98198245522647,-1.253728185921379,0.25166002,1237655693016564155,19.494373,18.034847,17.531185,1.4595261,1.9631882,1.4595260620117188,1.9631881713867188
448,219.81113571903956,8.058157210692439,0.2935102,1237662237481500980,19.885199,18.268005,17.729261,1.6171932,2.1559372,1.6171932220458984,2.1559371948242188
449,0.0905311180422359,15.103277011941694,0.29583666,1237656495650570545,19.288868,17.719076,17.13707,1.5697918,2.1517982,1.5697917938232422,2.1517982482910156
450,180.8624471133145,11.15737288452359,0.20224445,1237660615589036094,18.324085,17.009699,16.524183,1.3143864,1.799902,1.3143863677978516,1.7999019622802734
451,17.086957196377426,-0.15460917371076655,0.2917851,1237666339189162199,19.15262,17.583712,17.02347,1.5689087,2.1291504,1.56890869140625,2.129150390625
452,19.158646627956443,23.43498985333649,0.26730007,1237680069101355318,19.661057,18.15331,17.655163,1.5077457,2.0058937,1.5077457427978516,2.0058937072753906
453,6.988126641347563,-7.160673247942125,0.23446196,1237680122246463524,18.255661,16.854685,16.359287,1.4009762,1.8963737,1.4009761810302734,1.8963737487792969
454,209.01013404957268,2.17905757101569,0.2593877,1237651736306516171,18.066685,16.549633,16.028353,1.5170517,2.038332,1.5170516967773438,2.038331985473631
455,14.613472929458112,2.769094225956865,0.2698683,1237678597560008888,18.69171,17.173409,16.639603,1.518301,2.0521069,1.518301010131836,2.0521068572998047
456,236.17564715587986,9.989234266593767,0.22234012,1237668348145303591,18.076427,16.647127,16.147524,1.4293003,1.9289036,1.429300308227539,1.928903579711914
457,203.10954745512055,2.8279996951135313,0.2936684,1237651754557309167,19.42591,17.820812,17.293919,1.6050987,2.1319923,1.6050987243652344,2.1319923400878906
458,181.24057544360187,27.31745742060475,0.2605883,1237667442969608421,19.203707,17.715166,17.229408,1.4885406,1.9742985,1.4885406494140625,1.9742984771728516
459,343.95792551779437,17.20670781071375,0.26575756,1237678602372317534,19.43075,18.02305,17.453085,1.4076996,1.977665,1.4076995849609375,1.9776649475097656
460,194.8896881891756,12.040139020100519,0.22751878,1237661816561270904,18.676025,17.32743,16.844631,1.3485947,1.8313942,1.3485946655273438,1.8313941955566406
461,196.59054006874925,43.79755845662584,0.20615032,1237661850399342681,17.926428,16.601715,16.12971,1.3247128,1.7967186,1.3247127532958984,1.7967185974121094
462,160.78522978891476,14.370269884671556,0.2814702,1237664132628611265,19.13356,17.694092,17.179314,1.4394684,1.9542465,1.4394683837890625,1.9542465209960938
463,137.58091372798583,30.244787585483362,0.24815181,1237662225660838170,18.868523,17.405685,16.87722,1.4628372,1.9913025,1.4628372192382812,1.991302490234375
464,192.7888738119267,46.711108623866245,0.25795066,1237661433773818007,18.670023,17.139658,16.617561,1.530365,2.0524616,1.530364990234375,2.052461624145508
465,122.45360708906193,23.47394784868391,0.25513232,1237661087492407783,18.993204,17.53323,16.994198,1.4599743,1.9990063,1.4599742889404297,1.9990062713623047
466,148.5113705275437,32.82532580253229,0.24356087,1237664871362986124,18.158634,16.791906,16.294588,1.3667278,1.8640461,1.3667278289794922,1.8640460968017578
467,218.47902310992862,10.27325942171827,0.23820376,1237661949732061382,18.197317,16.723658,16.223791,1.4736595,1.973526,1.4736595153808594,1.9735260009765625
468,167.90484629387373,4.219682701201097,0.25525716,1237654604792266822,18.330996,16.851608,16.337387,1.4793873,1.9936085,1.4793872833251953,1.9936084747314453
469,228.8279626769601,1.8552486213650146,0.25443226,1237655469135954001,19.44582,18.019424,17.547874,1.4263954,1.8979454,1.4263954162597656,1.8979454040527344
470,205.22342721467723,39.96521289485278,0.2863214,1237662305649295679,19.260275,17.709948,17.171686,1.5503273,2.0885887,1.5503273010253906,2.0885887145996094
471,140.22006857766553,29.686865519701968,0.2905998,1237664837543067862,19.242477,17.666561,17.120808,1.5759163,2.1216698,1.5759162902832031,2.1216697692871094
472,223.46435728062306,57.39364237217177,0.2809659,1237671941407375458,18.376095,16.838993,16.27009,1.5371017,2.1060047,1.5371017456054688,2.1060047149658203
