,ra,dec,z,objID,lg_Mstar_no-h,g-r,r-i,i_cmag,i_cMag,lg_Li
2047,141.00637266179726,28.585797347714053,0.28155413,1.2376648359325207e+18,11.557809615382777,1.5299379999999978,0.5302749999999996,17.207279999999994,-23.6553478970204,11.274139158808161
2048,216.09634427159543,59.45200176707893,0.26957268,1.2376553709053542e+18,11.954959615382782,1.5587459999999993,0.5588189999999997,16.309929999999998,-24.444750930228505,11.589900372091403
2049,138.0719983025137,19.585805550529862,0.25068912,1.237667293188981e+18,11.651269615382777,1.4340529999999987,0.5475840000000005,16.805,-23.77023491019683,11.320093964078733
2050,201.74669329598203,27.630860959253482,0.24351309999999998,1.237667444588151e+18,11.626249615382777,1.4319689999999987,0.5065689999999989,16.65307,-23.85069146245071,11.352276584980284
2051,188.3743727928537,55.798535796563776,0.2490766,1.2376588031125752e+18,11.557279615382777,1.4157800000000016,0.5244299999999988,16.78625,-23.7730898650818,11.321235946032722
2052,245.732770801345,7.039180077654949,0.24546699,1.2376619508176658e+18,11.573309615382776,1.4616729999999976,0.5218489999999996,16.93454,-23.588872548651647,11.24754901946066
2053,238.49642355410515,49.6101342546756,0.2340786,1.2376554653930621e+18,11.559509615382776,1.4513779999999983,0.5253280000000018,16.85594,-23.55084081533493,11.232336326133973
2054,206.6947680154286,12.031023031752087,0.25616813,1.2376619502638205e+18,11.575719615382777,1.471734999999999,0.5206070000000018,16.97156,-23.656988315574733,11.274795326229894
2055,254.3854992835601,22.296529816924227,0.2536926,1.2376623378727572e+18,11.580149615382776,1.4352489999999989,0.5551610000000018,17.03193,-23.572661588849613,11.241064635539846
2056,250.15231023959961,19.761179057720717,0.22487201,1.237662663221904e+18,11.749699615382777,1.3962329999999987,0.4934189999999994,16.28207,-24.026534058287886,11.422613623315156
2057,204.38166761796865,29.93390148409577,0.24374829999999997,1.2376653287859162e+18,11.588609615382776,1.5514950000000027,0.5055429999999994,17.040210000000002,-23.465924642648098,11.198369857059241
2058,188.26196039273952,53.536410241410714,0.23123705,1.2376578582227192e+18,11.654809615382776,1.4563849999999974,0.543173000000003,16.69837,-23.678494948465964,11.283397979386386
2059,216.43162342203837,62.08334889920452,0.25605583,1.2376512520420068e+18,11.737129615382777,1.4974370000000015,0.559626999999999,16.72729,-23.90017616777968,11.372070467111874
